Fecha,Ib,Ig,Id,uv,To,hr,ws,p
2018-01-03 02:40:00,0.0,0.0,0.0,0.001,15.28,52.79,2.555,878.5609
2018-01-03 02:50:00,0.011,0.0,0.0,0.001,15.34,53.09,2.108,878.4874
2018-01-03 03:00:00,0.0,0.0,0.0,0.001,15.12,53.81,1.743,878.7097
2018-01-03 03:10:00,0.0,0.0,0.0,0.001,14.88,55.14,2.043,878.6902
2018-01-03 03:20:00,0.02,0.0,0.0,0.001,14.81,54.66,1.478,878.4838
2018-01-03 03:30:00,0.172,0.0,0.0,0.001,14.92,54.18,2.265,878.2356
2018-01-03 03:40:00,0.072,0.0,0.0,0.001,14.92,55.0,2.465,878.3013
2018-01-03 03:50:00,0.0,0.0,0.0,0.001,14.96,55.79,1.49,878.4049
2018-01-03 04:00:00,0.0,0.0,0.0,0.001,15.0,56.51,0.953,878.2957
2018-01-03 04:10:00,0.011,0.0,0.0,0.001,15.12,55.72,0.934,878.3992
2018-01-03 04:20:00,0.042,0.0,0.0,0.001,15.25,56.03,0.984,878.4097
2018-01-03 04:30:00,0.226,0.0,0.0,0.001,15.43,55.31,1.288,878.5956
2018-01-03 04:40:00,0.254,0.0,0.0,0.001,15.48,56.75,1.589,878.5692
2018-01-03 04:50:00,0.001,0.0,0.0,0.001,15.17,56.44,1.407,878.739
2018-01-03 05:00:00,0.097,0.0,0.0,0.001,15.3,55.35,1.398,878.6701
2018-01-03 05:10:00,0.0,0.0,0.0,0.001,15.68,55.76,1.193,878.7441
2018-01-03 05:20:00,0.001,0.0,0.0,0.001,15.64,55.72,1.339,878.7849
2018-01-03 05:30:00,0.003,0.0,0.0,0.001,15.26,57.94,1.625,878.9891
2018-01-03 05:40:00,0.0,0.0,0.0,0.001,14.98,58.79,1.773,879.06
2018-01-03 05:50:00,0.0,0.0,0.0,0.001,14.67,58.99,2.189,878.9167
2018-01-03 06:00:00,0.0,0.0,0.0,0.001,14.7,58.79,2.198,879.0917
2018-01-03 06:10:00,0.0,0.0,0.0,0.001,14.52,60.39,2.007,879.1575
2018-01-03 06:20:00,0.0,0.0,0.0,0.001,13.94,62.17,1.4,879.1953
2018-01-03 06:30:00,0.0,0.0,0.0,0.001,13.73,63.32,1.548,879.2139
2018-01-03 06:40:00,0.054,0.0,0.0,0.001,13.6,62.81,2.18,879.4356
2018-01-03 06:50:00,0.18,0.0,0.0,0.001,13.74,60.74,2.244,879.5435
2018-01-03 07:00:00,0.102,0.0,0.0,0.002,13.98,62.82,2.173,879.5698
2018-01-03 07:10:00,0.034,0.025,0.012,0.006,13.69,63.19,2.3,879.6245
2018-01-03 07:20:00,0.012,2.82,2.255,0.018,13.49,63.36,2.293,879.6735
2018-01-03 07:30:00,9.49,12.41,10.22,0.043,13.57,62.68,2.508,879.8447
2018-01-03 07:40:00,66.31,30.33,21.29,0.083,13.7,62.3,2.281,879.9595
2018-01-03 07:50:00,118.9,50.3,30.95,0.146,13.74,62.95,1.711,879.9498
2018-01-03 08:00:00,175.0,76.1,42.18,0.239,13.86,61.52,2.224,880.1224
2018-01-03 08:10:00,245.9,107.5,52.47,0.368,14.19,60.74,1.893,880.4036
2018-01-03 08:20:00,314.6,141.9,61.51,0.539,14.79,57.8,1.389,880.459
2018-01-03 08:30:00,369.1,176.2,69.23,0.759,15.54,55.48,0.848,880.6415
2018-01-03 08:40:00,421.6,211.2,75.32,1.034,16.92,50.23,0.0,880.4724
2018-01-03 08:50:00,464.7,247.3,81.8,1.364,18.59,47.81,0.036,880.5321
2018-01-03 09:00:00,509.9,285.7,87.7,1.762,19.69,42.32,0.005,880.5513
2018-01-03 09:10:00,542.7,321.3,92.6,2.214,20.21,44.3,0.43,880.697
2018-01-03 09:20:00,572.1,358.6,97.3,2.713,19.59,42.29,0.952,881.0571
2018-01-03 09:30:00,590.1,389.5,101.8,3.252,20.64,41.06,0.531,881.4485
2018-01-03 09:40:00,607.9,422.6,107.1,3.851,20.6,42.15,1.188,881.5303
2018-01-03 09:50:00,636.3,460.2,111.2,4.529,20.59,39.53,1.551,881.6449
2018-01-03 10:00:00,647.7,489.7,115.6,5.189,20.68,40.59,1.682,881.7755
2018-01-03 10:10:00,671.4,524.5,119.8,5.904,20.5,40.45,1.935,881.5947
2018-01-03 10:20:00,684.9,553.5,123.0,6.588,21.02,40.69,2.083,881.3015
2018-01-03 10:30:00,692.6,575.7,125.3,7.231,21.31,36.29,1.362,881.1945
2018-01-03 10:40:00,697.7,598.2,128.4,7.898,21.76,39.15,1.925,881.1546
2018-01-03 10:50:00,697.4,617.8,133.6,8.5,21.73,37.59,1.353,881.4484
2018-01-03 11:00:00,697.8,636.9,138.0,9.13,22.39,37.28,1.826,881.3336
2018-01-03 11:10:00,717.7,663.4,139.1,9.91,22.3,38.68,1.448,880.9149
2018-01-03 11:20:00,736.1,687.5,139.1,10.68,22.46,36.8,1.599,880.486
2018-01-03 11:30:00,737.6,700.7,141.2,11.28,22.51,33.46,1.484,880.1753
2018-01-03 11:40:00,747.1,722.8,145.8,11.87,22.64,35.58,2.172,880.0693
2018-01-03 11:50:00,732.3,727.3,152.2,12.12,23.0,35.23,1.543,879.9145
2018-01-03 12:00:00,734.9,739.2,155.5,12.52,23.18,33.97,1.783,879.6259
2018-01-03 12:10:00,726.6,742.4,158.7,12.7,23.84,32.26,1.969,879.8125
2018-01-03 12:20:00,722.2,747.4,161.6,12.81,24.0,32.57,2.087,879.6181
2018-01-03 12:30:00,720.5,751.1,163.7,12.9,24.42,31.24,1.842,879.3035
2018-01-03 12:40:00,720.1,753.9,164.3,12.97,24.09,32.98,1.856,878.9576
2018-01-03 12:50:00,714.9,753.1,165.6,12.84,23.72,32.95,3.016,878.7687
2018-01-03 13:00:00,720.8,757.7,167.4,12.87,24.6,31.31,1.999,878.7382
2018-01-03 13:10:00,719.7,753.7,166.9,12.84,25.36,28.86,1.662,878.514
2018-01-03 13:20:00,713.9,748.1,168.7,12.7,26.17,27.63,1.405,878.0211
2018-01-03 13:30:00,698.3,734.4,168.5,12.31,25.69,29.27,1.607,877.8683
2018-01-03 13:40:00,691.0,721.7,168.1,11.91,26.02,28.35,1.567,877.7065
2018-01-03 13:50:00,680.9,712.9,171.2,11.53,26.08,26.58,1.665,877.635
2018-01-03 14:00:00,659.7,699.0,177.1,10.92,25.1,28.07,1.876,877.5182
2018-01-03 14:10:00,655.4,691.8,182.8,10.43,26.2,27.63,1.041,877.487
2018-01-03 14:20:00,637.9,671.6,182.9,9.82,26.61,26.3,1.037,877.2129
2018-01-03 14:30:00,621.4,651.0,181.8,9.17,26.29,27.63,2.061,876.9288
2018-01-03 14:40:00,594.6,624.6,183.3,8.39,27.14,26.23,1.408,877.0752
2018-01-03 14:50:00,573.1,591.8,177.4,7.711,26.98,25.48,1.486,876.815
2018-01-03 15:00:00,555.1,567.5,178.0,7.034,27.44,26.13,1.877,876.7892
2018-01-03 15:10:00,535.9,545.1,178.4,6.363,27.32,25.93,2.049,876.6362
2018-01-03 15:20:00,484.2,496.7,174.8,5.566,26.53,26.06,1.402,876.275
2018-01-03 15:30:00,473.9,476.7,173.7,4.975,27.04,25.28,1.849,875.933
2018-01-03 15:40:00,468.9,462.2,176.2,4.432,27.98,25.35,0.879,876.1033
2018-01-03 15:50:00,374.8,402.3,175.9,3.831,28.12,25.18,1.182,876.4729
2018-01-03 16:00:00,403.8,403.2,173.5,3.287,27.44,24.22,1.233,876.4606
2018-01-03 16:10:00,361.0,382.8,182.4,2.719,27.5,26.34,1.661,875.8056
2018-01-03 16:20:00,324.7,344.5,170.9,2.158,27.36,25.14,1.121,876.2065
2018-01-03 16:30:00,212.1,274.9,160.9,1.706,26.46,25.99,0.985,875.7791
2018-01-03 16:40:00,207.2,251.6,148.3,1.383,27.05,25.52,0.897,875.7609
2018-01-03 16:50:00,173.4,202.9,120.0,1.106,27.42,25.28,1.066,876.0364
2018-01-03 17:00:00,0.95,130.0,108.5,0.83,26.13,27.63,1.323,875.7656
2018-01-03 17:10:00,62.45,129.0,95.7,0.566,26.0,26.61,0.39,875.8785
2018-01-03 17:20:00,100.6,108.4,74.37,0.368,26.43,26.2,0.593,875.7902
2018-01-03 17:30:00,93.6,89.1,62.78,0.232,26.34,26.71,0.617,875.9562
2018-01-03 17:40:00,81.0,61.63,43.0,0.141,26.12,26.98,0.723,875.8063
2018-01-03 17:50:00,49.0,39.22,28.55,0.087,25.6,27.29,0.974,875.9231
2018-01-03 18:00:00,19.41,22.09,17.27,0.048,25.32,27.7,0.054,875.9431
2018-01-03 18:10:00,0.078,8.18,6.647,0.024,24.93,29.3,0.163,876.1362
2018-01-03 18:20:00,0.0,0.909,0.44,0.011,24.38,29.71,0.044,876.2969
2018-01-03 18:30:00,0.0,0.0,0.0,0.003,23.97,31.0,0.0,876.597
2018-01-03 18:40:00,0.0,0.0,0.0,0.0,23.44,34.99,0.027,876.6868
2018-01-03 18:50:00,0.0,0.0,0.0,0.0,22.87,36.22,0.539,876.8546
2018-01-03 19:00:00,0.0,0.0,0.0,0.0,22.51,34.52,1.359,876.8693
2018-01-03 19:10:00,0.0,0.0,0.0,0.0,22.15,39.53,1.998,876.9753
2018-01-03 19:20:00,0.0,0.0,0.0,0.0,20.98,41.81,2.74,877.0541
2018-01-03 19:30:00,0.0,0.0,0.0,0.0,20.73,42.12,2.768,877.2112
2018-01-03 19:40:00,0.0,0.0,0.0,0.0,20.7,42.09,3.088,877.449
2018-01-03 19:50:00,0.0,0.0,0.0,0.0,20.53,42.53,2.608,877.4164
2018-01-03 20:00:00,0.0,0.0,0.0,0.0,20.37,43.11,1.378,877.6859
2018-01-03 20:10:00,0.073,0.0,0.0,0.0,20.29,43.31,2.11,877.8162
2018-01-03 20:20:00,0.089,0.0,0.0,0.0,20.45,42.12,1.191,877.4897
2018-01-03 20:30:00,0.057,0.0,0.0,0.0,20.81,41.17,0.769,877.548
2018-01-03 20:40:00,0.06,0.0,0.0,0.0,20.78,41.54,1.443,877.9477
2018-01-03 20:50:00,0.309,0.0,0.0,0.0,20.86,41.27,1.714,877.8902
2018-01-03 21:00:00,0.391,0.0,0.0,0.0,20.79,41.1,2.396,877.9398
2018-01-03 21:10:00,0.378,0.0,0.0,0.0,21.12,40.48,2.416,877.9886
2018-01-03 21:20:00,0.279,0.0,0.0,0.0,21.29,39.67,2.532,878.0787
2018-01-03 21:30:00,0.014,0.0,0.0,0.0,21.38,42.09,1.288,877.9801
2018-01-03 21:40:00,0.115,0.0,0.0,0.0,20.98,41.74,1.975,878.3249
2018-01-03 21:50:00,0.09,0.0,0.0,0.0,21.09,42.46,1.537,878.7416
2018-01-03 22:00:00,0.0,0.0,0.0,0.0,21.0,42.26,0.215,878.3395
2018-01-03 22:10:00,0.047,0.0,0.0,0.0,21.12,41.51,1.129,878.2667
2018-01-03 22:20:00,0.25,0.0,0.0,0.0,21.36,40.04,1.618,878.4717
2018-01-03 22:30:00,0.007,0.0,0.0,0.0,21.27,41.81,1.781,878.6266
2018-01-03 22:40:00,0.0,0.0,0.0,0.0,20.89,42.19,1.955,878.7658
2018-01-03 22:50:00,0.0,0.0,0.0,0.0,20.93,41.44,2.195,878.5848
2018-01-03 23:00:00,0.001,0.0,0.0,0.0,20.97,42.29,1.528,878.6928
2018-01-03 23:10:00,0.015,0.0,0.0,0.0,20.87,42.02,2.765,878.8393
2018-01-03 23:20:00,0.156,0.0,0.0,0.0,21.08,41.23,2.133,878.8718
2018-01-03 23:30:00,0.0,0.0,0.0,0.0,20.9,41.98,2.089,878.8558
2018-01-03 23:40:00,0.0,0.0,0.0,0.0,20.71,42.29,1.341,879.0027
2018-01-03 23:50:00,0.0,0.0,0.0,0.001,20.46,42.8,1.571,878.9946
2018-01-04 00:00:00,0.0,0.0,0.0,0.001,20.18,43.82,2.045,878.9782
2018-01-04 00:10:00,0.0,0.0,0.0,0.001,19.96,43.93,2.145,879.0027
2018-01-04 00:20:00,0.0,0.0,0.0,0.001,19.75,45.05,1.948,878.9946
2018-01-04 00:30:00,0.002,0.0,0.0,0.001,19.47,44.91,2.216,878.9946
2018-01-04 00:40:00,0.0,0.0,0.0,0.001,19.36,45.83,1.181,878.6501
2018-01-04 00:50:00,0.0,0.0,0.0,0.001,19.08,47.95,0.739,878.4963
2018-01-04 01:00:00,0.0,0.0,0.0,0.001,18.48,50.2,1.439,878.773
2018-01-04 01:10:00,0.0,0.0,0.0,0.001,17.78,51.9,2.248,878.7829
2018-01-04 01:20:00,0.0,0.0,0.0,0.001,17.36,51.9,2.62,878.9946
2018-01-04 01:30:00,0.004,0.0,0.0,0.001,17.36,52.31,2.704,878.7729
2018-01-04 01:40:00,0.0,0.0,0.0,0.001,17.12,53.19,2.333,878.6682
2018-01-04 01:50:00,0.011,0.0,0.0,0.001,17.36,52.89,1.481,878.9452
2018-01-04 02:00:00,0.0,0.0,0.0,0.001,16.86,53.91,1.39,878.725
2018-01-04 02:10:00,0.0,0.0,0.0,0.001,16.95,53.37,0.323,878.7653
2018-01-04 02:20:00,0.0,0.0,0.0,0.001,17.03,53.09,1.4,878.8311
2018-01-04 02:30:00,0.073,0.0,0.0,0.001,16.96,51.18,1.519,878.8392
2018-01-04 02:40:00,0.392,0.0,0.0,0.001,17.5,49.92,2.691,878.8147
2018-01-04 02:50:00,0.054,0.0,0.0,0.001,17.21,51.56,2.29,878.8147
2018-01-04 03:00:00,0.0,0.0,0.0,0.001,16.99,53.02,2.196,878.4129
2018-01-04 03:10:00,0.001,0.0,0.0,0.001,16.9,51.05,2.493,878.2422
2018-01-04 03:20:00,0.096,0.0,0.0,0.001,17.05,51.18,3.095,878.4637
2018-01-04 03:30:00,0.0,0.0,0.0,0.001,16.73,52.62,2.95,878.6182
2018-01-04 03:40:00,0.0,0.0,0.0,0.001,16.35,53.47,2.696,878.5613
2018-01-04 03:50:00,0.0,0.0,0.0,0.001,16.21,54.15,2.878,878.3801
2018-01-04 04:00:00,0.0,0.0,0.0,0.001,15.74,56.23,2.645,878.2504
2018-01-04 04:10:00,0.008,0.0,0.0,0.001,15.84,53.94,2.514,878.2176
2018-01-04 04:20:00,0.17,0.0,0.0,0.001,16.16,51.93,2.623,878.5535
2018-01-04 04:30:00,0.246,0.0,0.0,0.001,16.46,51.66,2.793,878.5696
2018-01-04 04:40:00,0.003,0.0,0.0,0.001,16.14,54.39,2.631,878.6011
2018-01-04 04:50:00,0.009,0.0,0.0,0.001,15.59,53.23,2.241,878.7175
2018-01-04 05:00:00,0.039,0.0,0.0,0.001,15.69,56.26,2.224,878.4867
2018-01-04 05:10:00,0.0,0.0,0.0,0.001,15.0,56.64,1.69,878.7421
2018-01-04 05:20:00,0.0,0.0,0.0,0.001,14.98,55.82,1.596,878.8965
2018-01-04 05:30:00,0.042,0.0,0.0,0.001,15.16,55.99,2.414,878.9698
2018-01-04 05:40:00,0.124,0.0,0.0,0.001,15.22,55.62,2.844,878.9107
2018-01-04 05:50:00,0.162,0.0,0.0,0.001,15.25,55.31,3.016,879.06
2018-01-04 06:00:00,0.166,0.0,0.0,0.001,15.35,54.66,3.1,879.0797
2018-01-04 06:10:00,0.044,0.0,0.0,0.001,15.44,54.01,2.953,879.3298
2018-01-04 06:20:00,0.0,0.0,0.0,0.001,15.27,55.31,1.955,879.4736
2018-01-04 06:30:00,0.0,0.0,0.0,0.001,15.31,54.35,1.6,879.5331
2018-01-04 06:40:00,0.0,0.0,0.0,0.001,15.08,57.22,1.507,879.6331
2018-01-04 06:50:00,0.0,0.0,0.0,0.001,14.99,55.41,1.391,879.8601
2018-01-04 07:00:00,0.121,0.0,0.0,0.002,15.06,55.14,1.376,879.8668
2018-01-04 07:10:00,0.132,0.138,0.05,0.006,15.04,56.71,1.395,879.9642
2018-01-04 07:20:00,0.122,2.879,2.434,0.018,15.04,56.3,1.37,880.0009
2018-01-04 07:30:00,3.096,13.12,10.33,0.043,14.28,60.36,1.978,880.3013
2018-01-04 07:40:00,32.3,28.21,21.4,0.084,14.03,60.02,2.091,880.2395
2018-01-04 07:50:00,59.1,45.07,32.48,0.147,14.33,58.89,1.858,880.4014
2018-01-04 08:00:00,114.2,70.65,45.55,0.24,14.75,56.06,1.671,880.5068
2018-01-04 08:10:00,188.8,101.8,56.54,0.37,15.11,55.55,1.626,880.5992
2018-01-04 08:20:00,265.7,137.6,66.8,0.541,15.62,52.59,1.549,880.7708
2018-01-04 08:30:00,321.6,172.7,76.22,0.756,16.18,51.53,1.098,880.9605
2018-01-04 08:40:00,368.4,206.9,84.0,1.026,17.05,47.47,1.319,881.1307
2018-01-04 08:50:00,414.2,242.9,90.4,1.354,17.72,48.59,2.118,881.149
2018-01-04 09:00:00,450.2,277.7,96.3,1.733,18.17,45.87,1.861,881.2286
2018-01-04 09:10:00,483.6,313.3,102.2,2.156,18.53,46.35,2.032,881.4323
2018-01-04 09:20:00,515.9,348.2,107.6,2.637,19.15,43.82,1.424,881.4485
2018-01-04 09:30:00,554.3,388.2,112.9,3.21,19.38,42.09,2.199,881.4641
2018-01-04 09:40:00,579.2,425.1,119.0,3.811,19.22,41.74,3.086,881.2615
2018-01-04 09:50:00,600.6,457.4,123.9,4.44,19.82,40.69,2.789,881.7755
2018-01-04 10:00:00,619.9,490.4,128.0,5.097,19.53,41.13,3.143,881.6766
2018-01-04 10:10:00,636.8,521.1,132.3,5.778,19.89,39.6,3.07,881.3348
2018-01-04 10:20:00,646.5,548.3,136.7,6.441,20.42,39.43,3.116,881.7755
2018-01-04 10:30:00,655.9,574.6,141.8,7.112,20.74,38.95,3.093,881.4316
2018-01-04 10:40:00,658.4,596.9,147.1,7.758,20.49,38.92,2.892,881.5798
2018-01-04 10:50:00,669.8,623.1,151.1,8.48,20.96,37.69,2.974,881.6508
2018-01-04 11:00:00,681.3,644.4,153.0,9.18,21.61,37.38,1.914,881.3309
2018-01-04 11:10:00,685.5,660.3,154.4,9.77,22.1,35.61,1.901,881.3974
2018-01-04 11:20:00,695.2,679.1,155.7,10.37,22.73,32.58,0.998,880.9327
2018-01-04 11:30:00,696.7,695.7,159.5,10.81,22.74,34.28,1.969,880.8889
2018-01-04 11:40:00,700.3,710.4,162.1,11.29,22.3,34.35,1.8,880.9497
2018-01-04 11:50:00,703.8,725.9,166.5,11.81,22.34,32.85,2.185,880.6154
2018-01-04 12:00:00,704.4,733.4,167.6,12.2,23.28,30.77,1.139,880.5298
2018-01-04 12:10:00,713.5,745.3,168.9,12.76,24.57,31.35,1.135,880.2484
2018-01-04 12:20:00,718.4,756.2,169.0,13.17,23.32,31.17,1.281,880.2326
2018-01-04 12:30:00,714.3,756.6,169.9,13.25,24.3,31.31,1.936,880.0659
2018-01-04 12:40:00,716.8,761.1,170.1,13.36,23.77,31.24,1.918,879.7557
2018-01-04 12:50:00,716.5,759.4,170.1,13.4,24.62,30.46,1.423,879.6368
2018-01-04 13:00:00,713.0,758.1,172.0,13.28,24.61,29.06,1.125,879.1775
2018-01-04 13:10:00,710.2,759.1,173.9,13.14,24.74,30.97,2.329,878.9825
2018-01-04 13:20:00,694.8,742.3,173.4,12.56,24.86,28.93,1.766,878.8264
2018-01-04 13:30:00,692.8,738.9,173.6,12.42,25.05,29.1,2.467,878.955
2018-01-04 13:40:00,696.1,733.6,173.0,12.25,25.22,28.58,1.275,878.4136
2018-01-04 13:50:00,688.6,723.9,173.8,11.96,25.96,27.29,2.077,878.2992
2018-01-04 14:00:00,678.5,709.9,173.4,11.49,26.36,25.93,1.596,878.023
2018-01-04 14:10:00,669.8,695.9,172.4,10.92,26.0,29.85,2.631,877.7844
2018-01-04 14:20:00,658.5,679.2,173.4,10.28,24.98,28.55,2.736,877.6835
2018-01-04 14:30:00,649.0,657.8,170.8,9.62,25.42,26.57,2.03,877.5276
2018-01-04 14:40:00,636.6,632.1,165.2,8.91,25.5,28.52,2.108,877.5355
2018-01-04 14:50:00,628.4,612.7,163.6,8.26,25.67,26.75,1.797,877.4608
2018-01-04 15:00:00,600.1,579.8,162.5,7.507,26.8,26.78,1.453,877.0436
2018-01-04 15:10:00,581.9,555.1,161.1,6.813,26.4,27.6,2.043,877.1979
2018-01-04 15:20:00,561.8,528.5,159.4,6.12,25.77,28.35,2.387,877.1465
2018-01-04 15:30:00,529.9,492.7,157.6,5.365,26.04,26.1,1.995,877.202
2018-01-04 15:40:00,515.8,465.1,152.6,4.724,27.37,25.65,1.34,877.2433
2018-01-04 15:50:00,497.2,433.9,146.1,4.135,26.96,25.62,1.033,877.1605
2018-01-04 16:00:00,474.0,399.0,138.1,3.579,26.93,27.05,1.209,877.0897
2018-01-04 16:10:00,452.2,366.1,131.0,3.037,26.17,24.73,1.023,876.5516
2018-01-04 16:20:00,445.7,342.1,125.9,2.539,27.55,24.97,1.183,876.3259
2018-01-04 16:30:00,424.8,312.6,119.0,2.106,27.83,24.6,1.29,876.3036
2018-01-04 16:40:00,393.9,275.4,109.2,1.692,27.55,24.09,0.856,876.5246
2018-01-04 16:50:00,359.7,239.0,99.8,1.33,28.3,23.58,0.644,876.2914
2018-01-04 17:00:00,317.3,202.2,89.5,1.017,28.02,24.53,0.727,876.1999
2018-01-04 17:10:00,250.7,160.1,77.97,0.748,27.2,26.47,0.843,876.2806
2018-01-04 17:20:00,222.4,131.4,67.27,0.533,26.52,25.93,0.492,876.7668
2018-01-04 17:30:00,183.9,102.6,55.98,0.364,26.77,25.72,0.733,876.8481
2018-01-04 17:40:00,129.6,73.09,43.56,0.235,26.53,26.95,0.187,876.4957
2018-01-04 17:50:00,73.0,47.71,31.7,0.141,25.82,28.14,0.33,876.3649
2018-01-04 18:00:00,26.48,25.47,18.68,0.077,25.31,28.89,0.09,876.6142
2018-01-04 18:10:00,0.0,8.75,6.528,0.037,24.65,30.12,0.0,877.1974
2018-01-04 18:20:00,0.0,0.768,0.297,0.015,23.9,32.4,0.0,877.0114
2018-01-04 18:30:00,0.0,0.0,0.0,0.004,23.21,33.63,0.03,876.8955
2018-01-04 18:40:00,0.0,0.0,0.0,0.001,22.72,36.22,0.873,877.1503
2018-01-04 18:50:00,0.0,0.0,0.0,0.0,22.46,36.73,0.126,877.326
2018-01-04 19:00:00,0.0,0.0,0.0,0.0,22.1,38.2,0.739,877.1408
2018-01-04 19:10:00,0.0,0.0,0.0,0.0,21.48,40.28,1.761,877.1696
2018-01-04 19:20:00,0.0,0.0,0.0,0.0,21.12,40.18,2.225,877.4568
2018-01-04 19:30:00,0.0,0.0,0.0,0.0,20.55,42.8,2.783,877.4727
2018-01-04 19:40:00,0.0,0.0,0.0,0.0,20.12,41.98,2.354,877.253
2018-01-04 19:50:00,0.0,0.0,0.0,0.001,20.18,42.73,2.139,877.7111
2018-01-04 20:00:00,0.0,0.0,0.0,0.001,19.92,43.35,2.364,877.8497
2018-01-04 20:10:00,0.0,0.0,0.0,0.001,19.72,44.27,2.515,877.817
2018-01-04 20:20:00,0.009,0.0,0.0,0.0,19.64,43.45,2.228,877.8741
2018-01-04 20:30:00,0.022,0.0,0.0,0.0,19.72,43.99,2.399,877.8575
2018-01-04 20:40:00,0.0,0.0,0.0,0.0,19.41,45.25,2.423,878.0214
2018-01-04 20:50:00,0.021,0.0,0.0,0.001,19.25,44.23,2.365,878.3823
2018-01-04 21:00:00,0.03,0.0,0.0,0.001,19.37,44.98,2.179,878.5121
2018-01-04 21:10:00,0.0,0.0,0.0,0.001,19.13,44.91,2.331,878.5859
2018-01-04 21:20:00,0.016,0.0,0.0,0.001,19.22,44.71,2.533,878.6674
2018-01-04 21:30:00,0.0,0.0,0.0,0.0,19.05,45.32,2.075,878.3815
2018-01-04 21:40:00,0.0,0.0,0.0,0.001,18.8,45.36,2.286,878.6748
2018-01-04 21:50:00,0.0,0.0,0.0,0.001,18.76,45.83,2.113,878.3731
2018-01-04 22:00:00,0.0,0.0,0.0,0.001,18.57,46.0,2.296,878.4795
2018-01-04 22:10:00,0.035,0.0,0.0,0.001,18.71,45.63,2.589,878.9221
2018-01-04 22:20:00,0.0,0.0,0.0,0.001,18.69,46.04,2.374,878.7565
2018-01-04 22:30:00,0.0,0.0,0.0,0.001,18.69,46.35,2.166,878.9956
2018-01-04 22:40:00,0.004,0.0,0.0,0.001,18.49,46.31,2.105,879.1909
2018-01-04 22:50:00,0.015,0.0,0.0,0.001,18.55,45.77,1.884,879.2236
2018-01-04 23:00:00,0.001,0.0,0.0,0.001,18.53,46.89,1.911,879.199
2018-01-04 23:10:00,0.0,0.0,0.0,0.001,18.32,47.91,1.363,878.9867
2018-01-04 23:20:00,0.0,0.0,0.0,0.001,18.32,46.48,0.61,879.0672
2018-01-04 23:30:00,0.003,0.0,0.0,0.001,18.55,46.28,1.168,879.019
2018-01-04 23:40:00,0.032,0.0,0.0,0.001,18.4,49.11,1.43,879.1346
2018-01-04 23:50:00,0.0,0.0,0.0,0.001,17.66,50.03,2.1,879.2726
2018-01-05 00:00:00,0.0,0.0,0.0,0.001,17.57,50.06,1.791,879.1987
2018-01-05 00:10:00,0.0,0.0,0.0,0.001,17.55,49.86,1.478,879.158
2018-01-05 00:20:00,0.0,0.0,0.0,0.001,17.52,51.49,0.728,879.0435
2018-01-05 00:30:00,0.0,0.0,0.0,0.001,17.4,49.68,0.0,879.1175
2018-01-05 00:40:00,0.007,0.0,0.0,0.001,17.82,48.83,0.568,879.1006
2018-01-05 00:50:00,0.209,0.0,0.0,0.001,17.86,48.83,1.285,878.9946
2018-01-05 01:00:00,0.0,0.0,0.0,0.001,17.76,50.57,0.814,878.9946
2018-01-05 01:10:00,0.118,0.0,0.0,0.001,17.27,52.82,1.835,878.7811
2018-01-05 01:20:00,0.124,0.0,0.0,0.001,17.08,51.42,2.481,878.8726
2018-01-05 01:30:00,0.021,0.0,0.0,0.001,16.98,51.15,2.58,878.6178
2018-01-05 01:40:00,0.063,0.0,0.0,0.001,17.05,54.05,1.976,878.6845
2018-01-05 01:50:00,0.0,0.0,0.0,0.001,16.5,54.59,2.52,878.7482
2018-01-05 02:00:00,0.0,0.0,0.0,0.001,16.46,54.76,2.458,878.3892
2018-01-05 02:10:00,0.0,0.0,0.0,0.001,16.33,54.97,2.77,878.652
2018-01-05 02:20:00,0.006,0.0,0.0,0.001,16.35,54.83,3.0,878.7818
2018-01-05 02:30:00,0.0,0.0,0.0,0.001,16.35,55.34,2.61,878.5114
2018-01-05 02:40:00,0.157,0.0,0.0,0.001,16.47,54.42,2.816,878.4966
2018-01-05 02:50:00,0.0,0.0,0.0,0.001,16.22,56.84,2.168,878.9946
2018-01-05 03:00:00,0.132,0.0,0.0,0.001,16.21,55.24,1.724,878.9946
2018-01-05 03:10:00,0.003,0.0,0.0,0.001,16.29,55.21,1.022,878.7566
2018-01-05 03:20:00,0.011,0.0,0.0,0.001,16.17,56.36,1.535,878.488
2018-01-05 03:30:00,0.101,0.0,0.0,0.001,16.08,55.68,1.604,878.6514
2018-01-05 03:40:00,0.215,0.0,0.0,0.001,16.39,55.82,1.278,878.7811
2018-01-05 03:50:00,0.136,0.0,0.0,0.001,16.27,54.69,1.584,878.611
2018-01-05 04:00:00,0.342,0.0,0.0,0.001,16.78,52.31,1.466,878.9619
2018-01-05 04:10:00,0.205,0.0,0.0,0.001,17.29,50.5,1.411,878.6174
2018-01-05 04:20:00,0.018,0.0,0.0,0.001,17.44,52.31,1.402,878.4384
2018-01-05 04:30:00,0.0,0.0,0.0,0.001,17.07,53.81,1.393,878.5858
2018-01-05 04:40:00,0.003,0.0,0.0,0.001,17.08,53.37,1.69,879.0202
2018-01-05 04:50:00,0.001,0.0,0.0,0.001,16.99,52.99,1.729,879.1173
2018-01-05 05:00:00,0.017,0.0,0.0,0.001,17.17,52.24,1.35,878.9457
2018-01-05 05:10:00,0.037,0.0,0.0,0.001,17.27,51.76,1.826,879.2968
